uid,p2overhead
unit.014049,0.044376
unit.014050,0.047405
unit.014051,0.045189
unit.014052,0.045699
unit.014053,0.044305
unit.014054,0.04509
unit.014055,0.044701
unit.014056,0.118247
unit.014057,0.04467
unit.014058,0.045407
unit.014059,0.045224
unit.014060,0.061682
unit.014061,0.045071
unit.014062,0.046252
unit.014063,0.044438
unit.014064,0.11534
unit.014065,0.033345
unit.014066,0.035244
unit.014067,0.037449
unit.014068,0.031151
unit.014069,0.031878
unit.014070,0.034807
unit.014071,0.029937
unit.014072,0.029617
unit.014073,0.034136
unit.014074,0.037197
unit.014075,0.03278
unit.014076,0.084202
unit.014077,0.036018
unit.014078,0.032566
unit.014079,0.031772
unit.014080,0.031977
unit.014081,0.031663
unit.014082,0.032173
unit.014083,0.034596
unit.014084,0.031587
unit.014085,0.038934
unit.014086,0.045204
unit.014087,0.044716
unit.014088,0.044381
unit.014089,0.04537
unit.014090,0.045629
unit.014091,0.044253
unit.014092,0.04448
unit.014093,0.04423
unit.014094,0.044891
unit.014095,0.046428
unit.014096,0.04558
unit.014097,0.205329
unit.014098,0.069702
unit.014099,0.054324
unit.014100,0.044673
unit.014101,0.045554
unit.014102,0.044316
unit.014103,0.051709
unit.014104,0.044071
unit.014105,0.126669
unit.014106,0.04268
unit.014107,0.043216
unit.014108,0.043498
unit.014109,0.041274
unit.014110,0.044144
unit.014111,0.042419
unit.014112,0.042698
unit.014113,0.041522
unit.014114,0.042384
unit.014115,0.042277
unit.014116,0.04152
unit.014117,0.114933
unit.014118,0.044837
unit.014119,0.041482
unit.014120,0.041904
unit.014121,0.042424
unit.014122,0.049364
unit.014123,0.042505
unit.014124,0.043887
unit.014125,0.04743
unit.014126,0.036666
unit.014127,0.032397
unit.014128,0.031204
unit.014129,0.030447
unit.014130,0.030708
unit.014131,0.031284
unit.014132,0.031355
unit.014133,0.03208
unit.014134,0.032449
unit.014135,0.031032
unit.014136,0.029342
unit.014137,0.033882
unit.014138,0.092375
unit.014139,0.033087
unit.014140,0.031972
unit.014141,0.032734
unit.014142,0.032146
unit.014143,0.031558
unit.014144,0.031303
unit.014145,0.032597
unit.014146,0.109991
unit.014147,0.041923
unit.014148,0.042248
unit.014149,0.041303
unit.014150,0.051245
unit.014151,0.041406
unit.014152,0.041624
unit.014153,0.043803
unit.014154,0.041735
unit.014155,0.040711
unit.014156,0.047913
unit.014157,0.041048
unit.014158,0.089974
unit.014159,0.049585
unit.014160,0.04229
unit.014161,0.041458
unit.014162,0.040992
unit.014163,0.04143
unit.014164,0.042259
unit.014165,0.041996
unit.014166,0.041859
unit.014167,0.036572
unit.014168,0.030653
unit.014169,0.02987
unit.014170,0.030161
unit.014171,0.032056
unit.014172,0.030355
unit.014173,0.029074
unit.014174,0.029756
unit.014175,0.029471
unit.014176,0.030442
unit.014177,0.02979
unit.014178,0.030569
unit.014179,0.097322
unit.014180,0.031127
unit.014181,0.031097
unit.014182,0.031574
unit.014183,0.033719
unit.014184,0.030147
unit.014185,0.031185
unit.014186,0.032504
unit.014187,0.128475
unit.014188,0.028522
unit.014189,0.031901
unit.014190,0.03068
unit.014191,0.031012
unit.014192,0.029215
unit.014193,0.03095
unit.014194,0.029044
unit.014195,0.031078
unit.014196,0.029958
unit.014197,0.029278
unit.014198,0.030523
unit.014199,0.120669
unit.014200,0.028796
unit.014201,0.0324
unit.014202,0.032217
unit.014203,0.031344
unit.014204,0.030918
unit.014205,0.03196
unit.014206,0.032729
unit.014207,0.031205
unit.014208,0.039047
unit.014209,0.043997
unit.014210,0.043717
unit.014211,0.046897
unit.014212,0.045145
unit.014213,0.045018
unit.014214,0.044218
unit.014215,0.043781
unit.014216,0.044329
unit.014217,0.043815
unit.014218,0.04123
unit.014219,0.043377
unit.014220,0.184391
unit.014221,0.048722
unit.014222,0.045462
unit.014223,0.044995
unit.014224,0.044269
unit.014225,0.04408
unit.014226,0.04362
unit.014227,0.039612
unit.014228,0.128456
unit.014229,0.030232
unit.014230,0.032945
unit.014231,0.030168
unit.014232,0.031023
unit.014233,0.032157
unit.014234,0.030827
unit.014235,0.028646
unit.014236,0.030537
unit.014237,0.03095
unit.014238,0.029374
unit.014239,0.030583
unit.014240,0.083163
unit.014241,0.029286
unit.014242,0.031884
unit.014243,0.031567
unit.014244,0.033275
unit.014245,0.031376
unit.014246,0.031628
unit.014247,0.031414
unit.014248,0.031422
unit.014249,0.038055
unit.014250,0.043835
unit.014251,0.044235
unit.014252,0.044061
unit.014253,0.043925
unit.014254,0.044135
unit.014255,0.043744
unit.014256,0.044554
unit.014257,0.045542
unit.014258,0.044155
unit.014259,0.044405
unit.014260,0.04463
unit.014261,0.111524
unit.014262,0.043865
unit.014263,0.04406
unit.014264,0.044053
unit.014265,0.043838
unit.014266,0.044588
unit.014267,0.044511
unit.014268,0.044874
unit.014269,0.091322
unit.014270,0.029628
unit.014271,0.032026
unit.014272,0.032475
unit.014273,0.032287
unit.014274,0.030665
unit.014275,0.032514
unit.014276,0.030344
unit.014277,0.032407
unit.014278,0.031519
unit.014279,0.030592
unit.014280,0.030939
unit.014281,0.090068
unit.014282,0.038482
unit.014283,0.035985
unit.014284,0.038015
unit.014285,0.033673
unit.014286,0.040511
unit.014287,0.034904
unit.014288,0.03431
unit.014289,0.032688
unit.014290,0.040041
unit.014291,0.04534
unit.014292,0.045451
unit.014293,0.045389
unit.014294,0.045598
unit.014295,0.045363
unit.014296,0.045343
unit.014297,0.045555
unit.014298,0.045798
unit.014299,0.046781
unit.014300,0.044585
unit.014301,0.05494
unit.014302,0.1395
unit.014303,0.055903
unit.014304,0.064818
unit.014305,0.045394
unit.014306,0.057183
unit.014307,0.044782
unit.014308,0.044159
unit.014309,0.053382
unit.014310,0.108762
unit.014311,0.02927
unit.014312,0.031736
unit.014313,0.028967
unit.014314,0.031319
unit.014315,0.029909
unit.014316,0.031018
unit.014317,0.03004
unit.014318,0.029538
unit.014319,0.029784
unit.014320,0.029445
unit.014321,0.031164
unit.014322,0.092703
unit.014323,0.029
unit.014324,0.032765
unit.014325,0.031675
unit.014326,0.031216
unit.014327,0.031567
unit.014328,0.031609
unit.014329,0.032171
unit.014330,0.030859
unit.014331,0.038289
unit.014332,0.050362
unit.014333,0.055405
unit.014334,0.045798
unit.014335,0.044557
unit.014336,0.054452
unit.014337,0.044144
unit.014338,0.044228
unit.014339,0.043628
unit.014340,0.043642
unit.014341,0.043801
unit.014342,0.045555
unit.014343,0.198289
unit.014344,0.06388
unit.014345,0.044609
unit.014346,0.044279
unit.014347,0.043945
unit.014348,0.044169
unit.014349,0.046347
unit.014350,0.056367
unit.014351,0.125499
unit.014352,0.030481
unit.014353,0.038065
unit.014354,0.029003
unit.014355,0.030447
unit.014356,0.032653
unit.014357,0.031142
unit.014358,0.030946
unit.014359,0.02897
unit.014360,0.041559
unit.014361,0.037676
unit.014362,0.031819
unit.014363,0.103123
unit.014364,0.029566
unit.014365,0.033884
unit.014366,0.03988
unit.014367,0.031549
unit.014368,0.031548
unit.014369,0.031299
unit.014370,0.031598
unit.014371,0.031105
unit.014372,0.038597
unit.014373,0.044777
unit.014374,0.046625
unit.014375,0.052126
unit.014376,0.045303
unit.014377,0.044425
unit.014378,0.0511
unit.014379,0.045565
unit.014380,0.044775
unit.014381,0.044307
unit.014382,0.046909
unit.014383,0.047057
unit.014384,0.208506
unit.014385,0.072127
unit.014386,0.044367
unit.014387,0.044419
unit.014388,0.045454
unit.014389,0.044127
unit.014390,0.045433
unit.014391,0.044615
unit.014392,0.112783
unit.014393,0.042255
unit.014394,0.040489
unit.014395,0.043366
unit.014396,0.053267
unit.014397,0.042266
unit.014398,0.040746
unit.014399,0.040992
unit.014400,0.041265
unit.014401,0.040844
unit.014402,0.041797
unit.014403,0.048001
unit.014404,0.146053
unit.014405,0.042195
unit.014406,0.041018
unit.014407,0.042842
unit.014408,0.042861
unit.014409,0.04083
unit.014410,0.04371
unit.014411,0.041796
unit.014412,0.041952
unit.014413,0.035056
unit.014414,0.031038
unit.014415,0.031591
unit.014416,0.031469
unit.014417,0.030091
unit.014418,0.030645
unit.014419,0.030964
unit.014420,0.032595
unit.014421,0.046286
unit.014422,0.040194
unit.014423,0.047537
unit.014424,0.033352
unit.014425,0.097308
unit.014426,0.037817
unit.014427,0.04538
unit.014428,0.032777
unit.014429,0.035524
unit.014430,0.034858
unit.014431,0.035423
unit.014432,0.03268
unit.014433,0.112702
unit.014434,0.032432
unit.014435,0.033779
unit.014436,0.031464
unit.014437,0.032748
unit.014438,0.030922
unit.014439,0.031368
unit.014440,0.031892
unit.014441,0.031761
unit.014442,0.03203
unit.014443,0.031947
unit.014444,0.033152
unit.014445,0.092351
unit.014446,0.030621
unit.014447,0.034643
unit.014448,0.033518
unit.014449,0.033015
unit.014450,0.033491
unit.014451,0.034064
unit.014452,0.038032
unit.014453,0.033918
unit.014454,0.040241
unit.014455,0.046471
unit.014456,0.046611
unit.014457,0.047289
unit.014458,0.046813
unit.014459,0.047011
unit.014460,0.046964
unit.014461,0.046521
unit.014462,0.046258
unit.014463,0.046196
unit.014464,0.046885
unit.014465,0.046598
unit.014466,0.194084
unit.014467,0.056262
unit.014468,0.04656
unit.014469,0.046013
unit.014470,0.045584
unit.014471,0.052302
unit.014472,0.045831
unit.014473,0.048378
unit.014474,0.112783
unit.014475,0.032875
unit.014476,0.032406
unit.014477,0.032132
unit.014478,0.031933
unit.014479,0.030982
unit.014480,0.032979
unit.014481,0.031436
unit.014482,0.031665
unit.014483,0.031172
unit.014484,0.030687
unit.014485,0.030617
unit.014486,0.080762
unit.014487,0.032171
unit.014488,0.037029
unit.014489,0.032457
unit.014490,0.037079
unit.014491,0.032462
unit.014492,0.043195
unit.014493,0.034899
unit.014494,0.035593
unit.014495,0.039209
unit.014496,0.045602
unit.014497,0.045361
unit.014498,0.04576
unit.014499,0.045722
unit.014500,0.046109
unit.014501,0.045351
unit.014502,0.047221
unit.014503,0.045817
unit.014504,0.045891
unit.014505,0.045589
unit.014506,0.048437
unit.014507,0.118194
unit.014508,0.047252
unit.014509,0.047441
unit.014510,0.045341
unit.014511,0.056362
unit.014512,0.055948
unit.014513,0.045443
unit.014514,0.045839
unit.014515,0.119479
unit.014516,0.031354
unit.014517,0.033478
unit.014518,0.030042
unit.014519,0.033041
unit.014520,0.029212
unit.014521,0.031764
unit.014522,0.029694
unit.014523,0.03163
unit.014524,0.030358
unit.014525,0.030222
unit.014526,0.031485
unit.014527,0.09038
unit.014528,0.030467
unit.014529,0.033146
unit.014530,0.032975
unit.014531,0.03304
unit.014532,0.033227
unit.014533,0.032801
unit.014534,0.031636
unit.014535,0.033972
unit.014536,0.041351
unit.014537,0.046625
unit.014538,0.046876
unit.014539,0.046483
unit.014540,0.047293
unit.014541,0.046447
unit.014542,0.04651
unit.014543,0.04608
unit.014544,0.046241
unit.014545,0.045993
unit.014546,0.047285
unit.014547,0.047156
unit.014548,0.144058
unit.014549,0.046508
unit.014550,0.043846
unit.014551,0.052179
unit.014552,0.046797
unit.014553,0.04728
unit.014554,0.046588
unit.014555,0.04589
unit.014556,0.100301
unit.014557,0.033189
unit.014558,0.034381
unit.014559,0.03155
unit.014560,0.032753
unit.014561,0.03056
unit.014562,0.032518
unit.014563,0.033894
unit.014564,0.031866
unit.014565,0.032201
unit.014566,0.031912
unit.014567,0.033061
unit.014568,0.09087
unit.014569,0.031855
unit.014570,0.033487
unit.014571,0.034839
unit.014572,0.034083
unit.014573,0.03398
unit.014574,0.034057
unit.014575,0.033612
unit.014576,0.03356
unit.014577,0.041389
unit.014578,0.046921
unit.014579,0.047837
unit.014580,0.048513
unit.014581,0.047727
unit.014582,0.047571
unit.014583,0.047483
unit.014584,0.048
unit.014585,0.047285
unit.014586,0.047081
unit.014587,0.047937
unit.014588,0.047485
unit.014589,0.213246
unit.014590,0.07611
unit.014591,0.054168
unit.014592,0.05169
unit.014593,0.053593
unit.014594,0.054798
unit.014595,0.047972
unit.014596,0.052054
unit.014597,0.113677
unit.014598,0.033128
unit.014599,0.033625
unit.014600,0.033153
unit.014601,0.043339
unit.014602,0.032385
unit.014603,0.042327
unit.014604,0.031846
unit.014605,0.037701
unit.014606,0.039002
unit.014607,0.038947
unit.014608,0.03121
unit.014609,0.107851
unit.014610,0.031442
unit.014611,0.034213
unit.014612,0.041905
unit.014613,0.037763
unit.014614,0.036649
unit.014615,0.036052
unit.014616,0.035953
unit.014617,0.033363
unit.014618,0.055265
unit.014619,0.047194
unit.014620,0.048583
unit.014621,0.049606
unit.014622,0.048225
unit.014623,0.048165
unit.014624,0.046967
unit.014625,0.048026
unit.014626,0.048415
unit.014627,0.047213
unit.014628,0.047683
unit.014629,0.047986
unit.014630,0.144367
unit.014631,0.047575
unit.014632,0.046719
unit.014633,0.04586
unit.014634,0.04717
unit.014635,0.046535
unit.014636,0.046195
unit.014637,0.046655
unit.014638,0.122356
unit.014639,0.045113
unit.014640,0.044323
unit.014641,0.043758
unit.014642,0.045232
unit.014643,0.043202
unit.014644,0.043759
unit.014645,0.044889
unit.014646,0.0433
unit.014647,0.04469
unit.014648,0.044147
unit.014649,0.044575
unit.014650,0.130692
unit.014651,0.044624
unit.014652,0.044995
unit.014653,0.044753
unit.014654,0.043929
unit.014655,0.043671
unit.014656,0.044605
unit.014657,0.044103
unit.014658,0.044258
unit.014659,0.037495
unit.014660,0.032519
unit.014661,0.033058
unit.014662,0.03319
unit.014663,0.031346
unit.014664,0.031332
unit.014665,0.030994
unit.014666,0.031817
unit.014667,0.031657
unit.014668,0.032565
unit.014669,0.031455
unit.014670,0.032086
unit.014671,0.100891
unit.014672,0.034091
unit.014673,0.035215
unit.014674,0.034537
unit.014675,0.034166
unit.014676,0.034018
unit.014677,0.044091
unit.014678,0.034445
unit.014679,0.107029
unit.014680,0.032078
unit.014681,0.032585
unit.014682,0.031547
unit.014683,0.033185
unit.014684,0.032122
unit.014685,0.033642
unit.014686,0.031645
unit.014687,0.03161
unit.014688,0.031434
unit.014689,0.042805
unit.014690,0.033338
unit.014691,0.085973
unit.014692,0.030856
unit.014693,0.034086
unit.014694,0.03407
unit.014695,0.0327
unit.014696,0.040693
unit.014697,0.038486
unit.014698,0.036709
unit.014699,0.039914
unit.014700,0.042162
unit.014701,0.045658
unit.014702,0.048654
unit.014703,0.049895
unit.014704,0.045899
unit.014705,0.046247
unit.014706,0.04886
unit.014707,0.047354
unit.014708,0.046972
unit.014709,0.046532
unit.014710,0.045654
unit.014711,0.04594
unit.014712,0.12994
unit.014713,0.047067
unit.014714,0.046385
unit.014715,0.046555
unit.014716,0.045845
unit.014717,0.04511
unit.014718,0.047226
unit.014719,0.046203
unit.014720,0.109471
unit.014721,0.039212
unit.014722,0.032536
unit.014723,0.031072
unit.014724,0.032261
unit.014725,0.029568
unit.014726,0.030436
unit.014727,0.030396
unit.014728,0.032467
unit.014729,0.032905
unit.014730,0.030928
unit.014731,0.031261
unit.014732,0.102018
unit.014733,0.02995
unit.014734,0.033357
unit.014735,0.034558
unit.014736,0.032688
unit.014737,0.032932
unit.014738,0.034431
unit.014739,0.033756
unit.014740,0.033037
unit.014741,0.038476
unit.014742,0.04636
unit.014743,0.046728
unit.014744,0.047061
unit.014745,0.046605
unit.014746,0.046265
unit.014747,0.046041
unit.014748,0.04623
unit.014749,0.044919
unit.014750,0.046355
unit.014751,0.045531
unit.014752,0.048061
unit.014753,0.191811
unit.014754,0.053612
unit.014755,0.045934
unit.014756,0.046202
unit.014757,0.045377
unit.014758,0.045097
unit.014759,0.045946
unit.014760,0.046293
unit.014761,0.100474
unit.014762,0.031498
unit.014763,0.035152
unit.014764,0.031112
unit.014765,0.032839
unit.014766,0.03096
unit.014767,0.032634
unit.014768,0.032191
unit.014769,0.031554
unit.014770,0.030577
unit.014771,0.03294
unit.014772,0.033951
unit.014773,0.084647
unit.014774,0.030952
unit.014775,0.038112
unit.014776,0.033576
unit.014777,0.031907
unit.014778,0.033868
unit.014779,0.032252
unit.014780,0.032724
unit.014781,0.033156
unit.014782,0.03963
unit.014783,0.046
unit.014784,0.053566
unit.014785,0.047068
unit.014786,0.044866
unit.014787,0.045342
unit.014788,0.045278
unit.014789,0.045877
unit.014790,0.04581
unit.014791,0.047723
unit.014792,0.045395
unit.014793,0.045548
unit.014794,0.14401
unit.014795,0.046109
unit.014796,0.046787
unit.014797,0.04596
unit.014798,0.043976
unit.014799,0.051846
unit.014800,0.054104
unit.014801,0.051855
unit.014802,0.11798
unit.014803,0.030127
unit.014804,0.042601
unit.014805,0.040837
unit.014806,0.039866
unit.014807,0.033816
unit.014808,0.04013
unit.014809,0.041244
unit.014810,0.03211
unit.014811,0.036225
unit.014812,0.033337
unit.014813,0.034019
unit.014814,0.118159
unit.014815,0.031074
unit.014816,0.043363
unit.014817,0.03329
unit.014818,0.033981
unit.014819,0.033662
unit.014820,0.03385
unit.014821,0.033294
unit.014822,0.033457
unit.014823,0.043294
unit.014824,0.047413
unit.014825,0.047511
unit.014826,0.047922
unit.014827,0.046921
unit.014828,0.0475
unit.014829,0.047598
unit.014830,0.047507
unit.014831,0.047089
unit.014832,0.047298
unit.014833,0.05041
unit.014834,0.048477
